table_no,pdf_page,price_type,commodity,sl_no,district_as_published,year,raw_value,price_rs_per_quintal,cell_status
31,79,Wholesale,Castor,4,Bhadrak,2017-18,-,,dash
31,79,Wholesale,Castor,4,Bhadrak,2018-19,4167,4167,ok
31,79,Wholesale,Castor,5,Bolangir,2013-14,3120,3120,ok
31,79,Wholesale,Castor,5,Bolangir,2014-15,3587,3587,ok
31,79,Wholesale,Castor,5,Bolangir,2015-16,3612,3612,ok
31,79,Wholesale,Castor,5,Bolangir,2016-17,3831,3831,ok
31,79,Wholesale,Castor,5,Bolangir,2017-18,-,,dash
31,79,Wholesale,Castor,5,Bolangir,2018-19,-,,dash
31,79,Wholesale,Castor,6,Boudh,2013-14,-,,dash
31,79,Wholesale,Castor,6,Boudh,2014-15,-,,dash
31,79,Wholesale,Castor,6,Boudh,2015-16,-,,dash
31,79,Wholesale,Castor,6,Boudh,2016-17,-,,dash
31,79,Wholesale,Castor,6,Boudh,2017-18,-,,dash
31,79,Wholesale,Castor,6,Boudh,2018-19,4206,4206,ok
31,79,Wholesale,Castor,7,Cuttack,2013-14,-,,dash
31,79,Wholesale,Castor,7,Cuttack,2014-15,-,,dash
31,79,Wholesale,Castor,7,Cuttack,2015-16,-,,dash
31,79,Wholesale,Castor,7,Cuttack,2016-17,-,,dash
31,79,Wholesale,Castor,7,Cuttack,2017-18,-,,dash
31,79,Wholesale,Castor,7,Cuttack,2018-19,-,,dash
31,79,Wholesale,Castor,8,Deogarh,2013-14,-,,dash
31,79,Wholesale,Castor,8,Deogarh,2014-15,-,,dash
31,79,Wholesale,Castor,8,Deogarh,2015-16,-,,dash
31,79,Wholesale,Castor,8,Deogarh,2016-17,-,,dash
31,79,Wholesale,Castor,8,Deogarh,2017-18,-,,dash
31,79,Wholesale,Castor,8,Deogarh,2018-19,-,,dash
31,79,Wholesale,Castor,9,Dhenkanal,2013-14,3026,3026,ok
31,79,Wholesale,Castor,9,Dhenkanal,2014-15,3480,3480,ok
31,79,Wholesale,Castor,9,Dhenkanal,2015-16,3504,3504,ok
31,79,Wholesale,Castor,9,Dhenkanal,2016-17,3717,3717,ok
31,79,Wholesale,Castor,9,Dhenkanal,2017-18,-,,dash
31,79,Wholesale,Castor,9,Dhenkanal,2018-19,-,,dash
31,79,Wholesale,Castor,10,Gajpati,2013-14,3060,3060,ok
31,79,Wholesale,Castor,10,Gajpati,2014-15,3519,3519,ok
31,79,Wholesale,Castor,10,Gajpati,2015-16,3543,3543,ok
31,79,Wholesale,Castor,10,Gajpati,2016-17,3758,3758,ok
31,79,Wholesale,Castor,10,Gajpati,2017-18,3900,3900,ok
31,79,Wholesale,Castor,10,Gajpati,2018-19,-,,dash
31,79,Wholesale,Castor,11,Ganjam,2013-14,2992,2992,ok
31,79,Wholesale,Castor,11,Ganjam,2014-15,3441,3441,ok
31,79,Wholesale,Castor,11,Ganjam,2015-16,3465,3465,ok
31,79,Wholesale,Castor,11,Ganjam,2016-17,3675,3675,ok
31,79,Wholesale,Castor,11,Ganjam,2017-18,-,,dash
31,79,Wholesale,Castor,11,Ganjam,2018-19,-,,dash
31,79,Wholesale,Castor,12,Jagatsinghpur,2013-14,-,,dash
31,79,Wholesale,Castor,12,Jagatsinghpur,2014-15,-,,dash
31,79,Wholesale,Castor,12,Jagatsinghpur,2015-16,-,,dash
31,79,Wholesale,Castor,12,Jagatsinghpur,2016-17,-,,dash
31,79,Wholesale,Castor,12,Jagatsinghpur,2017-18,-,,dash
31,79,Wholesale,Castor,12,Jagatsinghpur,2018-19,4134,4134,ok
31,79,Wholesale,Castor,13,Jajpur,2013-14,-,,dash
31,79,Wholesale,Castor,13,Jajpur,2014-15,-,,dash
31,79,Wholesale,Castor,13,Jajpur,2015-16,-,,dash
31,79,Wholesale,Castor,13,Jajpur,2016-17,-,,dash
31,79,Wholesale,Castor,13,Jajpur,2017-18,-,,dash
31,79,Wholesale,Castor,13,Jajpur,2018-19,-,,dash
31,79,Wholesale,Castor,14,Jharsuguda,2013-14,3366,3366,ok
31,79,Wholesale,Castor,14,Jharsuguda,2014-15,3871,3871,ok
31,79,Wholesale,Castor,14,Jharsuguda,2015-16,3898,3898,ok
31,79,Wholesale,Castor,14,Jharsuguda,2016-17,4134,4134,ok
31,79,Wholesale,Castor,14,Jharsuguda,2017-18,-,,dash
31,79,Wholesale,Castor,14,Jharsuguda,2018-19,-,,dash
31,79,Wholesale,Castor,15,Kalahandi,2013-14,2958,2958,ok
31,79,Wholesale,Castor,15,Kalahandi,2014-15,3402,3402,ok
31,79,Wholesale,Castor,15,Kalahandi,2015-16,3425,3425,ok
31,79,Wholesale,Castor,15,Kalahandi,2016-17,3633,3633,ok
31,79,Wholesale,Castor,15,Kalahandi,2017-18,-,,dash
31,79,Wholesale,Castor,15,Kalahandi,2018-19,-,,dash
31,79,Wholesale,Castor,16,Kandhamal,2013-14,3060,3060,ok
31,79,Wholesale,Castor,16,Kandhamal,2014-15,3519,3519,ok
31,79,Wholesale,Castor,16,Kandhamal,2015-16,3543,3543,ok
31,79,Wholesale,Castor,16,Kandhamal,2016-17,3758,3758,ok
31,79,Wholesale,Castor,16,Kandhamal,2017-18,-,,dash
31,79,Wholesale,Castor,16,Kandhamal,2018-19,-,,dash
31,79,Wholesale,Castor,17,Kendrapara,2013-14,-,,dash
31,79,Wholesale,Castor,17,Kendrapara,2014-15,-,,dash
31,79,Wholesale,Castor,17,Kendrapara,2015-16,-,,dash
31,79,Wholesale,Castor,17,Kendrapara,2016-17,-,,dash
31,79,Wholesale,Castor,17,Kendrapara,2017-18,-,,dash
31,79,Wholesale,Castor,17,Kendrapara,2018-19,-,,dash
31,79,Wholesale,Castor,18,Keonjhar,2013-14,-,,dash
31,79,Wholesale,Castor,18,Keonjhar,2014-15,-,,dash
31,79,Wholesale,Castor,18,Keonjhar,2015-16,-,,dash
31,79,Wholesale,Castor,18,Keonjhar,2016-17,-,,dash
31,79,Wholesale,Castor,18,Keonjhar,2017-18,-,,dash
31,79,Wholesale,Castor,18,Keonjhar,2018-19,-,,dash
31,79,Wholesale,Castor,19,Khurda,2013-14,3264,3264,ok
31,79,Wholesale,Castor,19,Khurda,2014-15,3754,3754,ok
31,79,Wholesale,Castor,19,Khurda,2015-16,3779,3779,ok
31,79,Wholesale,Castor,19,Khurda,2016-17,4009,4009,ok
31,79,Wholesale,Castor,19,Khurda,2017-18,-,,dash
31,79,Wholesale,Castor,19,Khurda,2018-19,-,,dash
31,79,Wholesale,Castor,20,Koraput,2013-14,2958,2958,ok
31,79,Wholesale,Castor,20,Koraput,2014-15,3402,3402,ok
31,79,Wholesale,Castor,20,Koraput,2015-16,3425,3425,ok
31,79,Wholesale,Castor,20,Koraput,2016-17,3633,3633,ok
31,79,Wholesale,Castor,20,Koraput,2017-18,-,,dash
31,79,Wholesale,Castor,20,Koraput,2018-19,-,,dash
31,79,Wholesale,Castor,21,Malkangiri,2013-14,-,,dash
31,79,Wholesale,Castor,21,Malkangiri,2014-15,-,,dash
31,79,Wholesale,Castor,21,Malkangiri,2015-16,-,,dash
31,79,Wholesale,Castor,21,Malkangiri,2016-17,-,,dash
31,79,Wholesale,Castor,21,Malkangiri,2017-18,-,,dash
31,79,Wholesale,Castor,21,Malkangiri,2018-19,-,,dash
31,79,Wholesale,Castor,22,Mayurbhanj,2013-14,3111,3111,ok
31,79,Wholesale,Castor,22,Mayurbhanj,2014-15,3578,3578,ok
31,79,Wholesale,Castor,22,Mayurbhanj,2015-16,3602,3602,ok
31,79,Wholesale,Castor,22,Mayurbhanj,2016-17,3821,3821,ok
31,79,Wholesale,Castor,22,Mayurbhanj,2017-18,-,,dash
31,79,Wholesale,Castor,22,Mayurbhanj,2018-19,-,,dash
31,79,Wholesale,Castor,23,Nabarangapur,2013-14,2958,2958,ok
31,79,Wholesale,Castor,23,Nabarangapur,2014-15,3402,3402,ok
31,79,Wholesale,Castor,23,Nabarangapur,2015-16,3425,3425,ok
31,79,Wholesale,Castor,23,Nabarangapur,2016-17,3633,3633,ok
31,79,Wholesale,Castor,23,Nabarangapur,2017-18,3500,3500,ok
31,79,Wholesale,Castor,23,Nabarangapur,2018-19,-,,dash
31,79,Wholesale,Castor,24,Nayagarh,2013-14,3182,3182,ok
31,79,Wholesale,Castor,24,Nayagarh,2014-15,3660,3660,ok
31,79,Wholesale,Castor,24,Nayagarh,2015-16,3685,3685,ok
31,79,Wholesale,Castor,24,Nayagarh,2016-17,3909,3909,ok
31,79,Wholesale,Castor,24,Nayagarh,2017-18,-,,dash
31,79,Wholesale,Castor,24,Nayagarh,2018-19,-,,dash
31,79,Wholesale,Castor,25,Nuapara,2013-14,2958,2958,ok
31,79,Wholesale,Castor,25,Nuapara,2014-15,3402,3402,ok
31,79,Wholesale,Castor,25,Nuapara,2015-16,3425,3425,ok
31,79,Wholesale,Castor,25,Nuapara,2016-17,3633,3633,ok
31,79,Wholesale,Castor,25,Nuapara,2017-18,-,,dash
31,79,Wholesale,Castor,25,Nuapara,2018-19,4000,4000,ok
31,79,Wholesale,Castor,26,Puri,2013-14,3332,3332,ok
31,79,Wholesale,Castor,26,Puri,2014-15,3832,3832,ok
31,79,Wholesale,Castor,26,Puri,2015-16,3858,3858,ok
31,79,Wholesale,Castor,26,Puri,2016-17,4092,4092,ok
31,79,Wholesale,Castor,26,Puri,2017-18,-,,dash
31,79,Wholesale,Castor,26,Puri,2018-19,-,,dash
31,79,Wholesale,Castor,27,Rayagada,2013-14,3264,3264,ok
31,79,Wholesale,Castor,27,Rayagada,2014-15,3754,3754,ok
31,79,Wholesale,Castor,27,Rayagada,2015-16,3779,3779,ok
31,79,Wholesale,Castor,27,Rayagada,2016-17,4009,4009,ok
31,79,Wholesale,Castor,27,Rayagada,2017-18,2800,2800,ok
31,79,Wholesale,Castor,27,Rayagada,2018-19,-,,dash
31,79,Wholesale,Castor,28,Sambalpur,2013-14,-,,dash
31,79,Wholesale,Castor,28,Sambalpur,2014-15,-,,dash
31,79,Wholesale,Castor,28,Sambalpur,2015-16,-,,dash
31,79,Wholesale,Castor,28,Sambalpur,2016-17,-,,dash
31,79,Wholesale,Castor,28,Sambalpur,2017-18,-,,dash
31,79,Wholesale,Castor,28,Sambalpur,2018-19,-,,dash
31,79,Wholesale,Castor,29,Sonepur,2013-14,-,,dash
31,79,Wholesale,Castor,29,Sonepur,2014-15,-,,dash
31,79,Wholesale,Castor,29,Sonepur,2015-16,-,,dash
31,79,Wholesale,Castor,29,Sonepur,2016-17,-,,dash
31,79,Wholesale,Castor,29,Sonepur,2017-18,-,,dash
31,79,Wholesale,Castor,29,Sonepur,2018-19,-,,dash
31,79,Wholesale,Castor,30,Sundargarh,2013-14,3147,3147,ok
31,79,Wholesale,Castor,30,Sundargarh,2014-15,3619,3619,ok
31,79,Wholesale,Castor,30,Sundargarh,2015-16,3644,3644,ok
31,79,Wholesale,Castor,30,Sundargarh,2016-17,3865,3865,ok
31,79,Wholesale,Castor,30,Sundargarh,2017-18,-,,dash
31,79,Wholesale,Castor,30,Sundargarh,2018-19,-,,dash
32,80,Wholesale,Sunflower,1,Angul,2013-14,-,,dash
32,80,Wholesale,Sunflower,1,Angul,2014-15,4700,4700,ok
32,80,Wholesale,Sunflower,1,Angul,2015-16,4732,4732,ok
32,80,Wholesale,Sunflower,1,Angul,2016-17,-,,dash
32,80,Wholesale,Sunflower,1,Angul,2017-18,-,,dash
32,80,Wholesale,Sunflower,1,Angul,2018-19,-,,dash
32,80,Wholesale,Sunflower,2,Balasore,2013-14,4500,4500,ok
32,80,Wholesale,Sunflower,2,Balasore,2014-15,4700,4700,ok
32,80,Wholesale,Sunflower,2,Balasore,2015-16,4732,4732,ok
32,80,Wholesale,Sunflower,2,Balasore,2016-17,-,,dash
32,80,Wholesale,Sunflower,2,Balasore,2017-18,-,,dash
32,80,Wholesale,Sunflower,2,Balasore,2018-19,-,,dash
32,80,Wholesale,Sunflower,3,Bargarh,2013-14,4500,4500,ok
32,80,Wholesale,Sunflower,3,Bargarh,2014-15,4700,4700,ok
32,80,Wholesale,Sunflower,3,Bargarh,2015-16,4732,4732,ok
32,80,Wholesale,Sunflower,3,Bargarh,2016-17,-,,dash
32,80,Wholesale,Sunflower,3,Bargarh,2017-18,-,,dash
32,80,Wholesale,Sunflower,3,Bargarh,2018-19,-,,dash
32,80,Wholesale,Sunflower,4,Bhadrak,2013-14,4200,4200,ok
32,80,Wholesale,Sunflower,4,Bhadrak,2014-15,4500,4500,ok
32,80,Wholesale,Sunflower,4,Bhadrak,2015-16,4530,4530,ok
32,80,Wholesale,Sunflower,4,Bhadrak,2016-17,-,,dash
32,80,Wholesale,Sunflower,4,Bhadrak,2017-18,-,,dash
32,80,Wholesale,Sunflower,4,Bhadrak,2018-19,-,,dash
32,80,Wholesale,Sunflower,5,Bolangir,2013-14,3767,3767,ok
32,80,Wholesale,Sunflower,5,Bolangir,2014-15,3900,3900,ok
32,80,Wholesale,Sunflower,5,Bolangir,2015-16,3926,3926,ok
32,80,Wholesale,Sunflower,5,Bolangir,2016-17,-,,dash
32,80,Wholesale,Sunflower,5,Bolangir,2017-18,-,,dash
32,80,Wholesale,Sunflower,5,Bolangir,2018-19,-,,dash
32,80,Wholesale,Sunflower,6,Boudh,2013-14,4133,4133,ok
32,80,Wholesale,Sunflower,6,Boudh,2014-15,4250,4250,ok
32,80,Wholesale,Sunflower,6,Boudh,2015-16,4279,4279,ok
32,80,Wholesale,Sunflower,6,Boudh,2016-17,-,,dash
32,80,Wholesale,Sunflower,6,Boudh,2017-18,-,,dash
32,80,Wholesale,Sunflower,6,Boudh,2018-19,-,,dash
32,80,Wholesale,Sunflower,7,Cuttack,2013-14,4350,4350,ok
32,80,Wholesale,Sunflower,7,Cuttack,2014-15,4500,4500,ok
32,80,Wholesale,Sunflower,7,Cuttack,2015-16,4530,4530,ok
32,80,Wholesale,Sunflower,7,Cuttack,2016-17,-,,dash
32,80,Wholesale,Sunflower,7,Cuttack,2017-18,-,,dash
32,80,Wholesale,Sunflower,7,Cuttack,2018-19,-,,dash
32,80,Wholesale,Sunflower,8,Deogarh,2013-14,4267,4267,ok
32,80,Wholesale,Sunflower,8,Deogarh,2014-15,4450,4450,ok
32,80,Wholesale,Sunflower,8,Deogarh,2015-16,4480,4480,ok
32,80,Wholesale,Sunflower,8,Deogarh,2016-17,-,,dash
32,80,Wholesale,Sunflower,8,Deogarh,2017-18,-,,dash
32,80,Wholesale,Sunflower,8,Deogarh,2018-19,4800,4800,ok
32,80,Wholesale,Sunflower,9,Dhenkanal,2013-14,-,,dash
32,80,Wholesale,Sunflower,9,Dhenkanal,2014-15,-,,dash
32,80,Wholesale,Sunflower,9,Dhenkanal,2015-16,-,,dash
32,80,Wholesale,Sunflower,9,Dhenkanal,2016-17,-,,dash
32,80,Wholesale,Sunflower,9,Dhenkanal,2017-18,-,,dash
32,80,Wholesale,Sunflower,9,Dhenkanal,2018-19,-,,dash
32,80,Wholesale,Sunflower,10,Gajpati,2013-14,4070,4070,ok
32,80,Wholesale,Sunflower,10,Gajpati,2014-15,4200,4200,ok
32,80,Wholesale,Sunflower,10,Gajpati,2015-16,4228,4228,ok
32,80,Wholesale,Sunflower,10,Gajpati,2016-17,-,,dash
32,80,Wholesale,Sunflower,10,Gajpati,2017-18,8000,8000,ok
32,80,Wholesale,Sunflower,10,Gajpati,2018-19,-,,dash
32,80,Wholesale,Sunflower,11,Ganjam,2013-14,4120,4120,ok
32,80,Wholesale,Sunflower,11,Ganjam,2014-15,4300,4300,ok
32,80,Wholesale,Sunflower,11,Ganjam,2015-16,4329,4329,ok
32,80,Wholesale,Sunflower,11,Ganjam,2016-17,-,,dash
32,80,Wholesale,Sunflower,11,Ganjam,2017-18,-,,dash
32,80,Wholesale,Sunflower,11,Ganjam,2018-19,-,,dash
32,80,Wholesale,Sunflower,12,Jagatsinghpur,2013-14,4250,4250,ok
32,80,Wholesale,Sunflower,12,Jagatsinghpur,2014-15,4400,4400,ok
32,80,Wholesale,Sunflower,12,Jagatsinghpur,2015-16,4430,4430,ok
32,80,Wholesale,Sunflower,12,Jagatsinghpur,2016-17,-,,dash
32,80,Wholesale,Sunflower,12,Jagatsinghpur,2017-18,-,,dash
32,80,Wholesale,Sunflower,12,Jagatsinghpur,2018-19,-,,dash
32,80,Wholesale,Sunflower,13,Jajpur,2013-14,-,,dash
32,80,Wholesale,Sunflower,13,Jajpur,2014-15,-,,dash
32,80,Wholesale,Sunflower,13,Jajpur,2015-16,-,,dash
32,80,Wholesale,Sunflower,13,Jajpur,2016-17,-,,dash
32,80,Wholesale,Sunflower,13,Jajpur,2017-18,-,,dash
32,80,Wholesale,Sunflower,13,Jajpur,2018-19,-,,dash
32,80,Wholesale,Sunflower,14,Jharsuguda,2013-14,4286,4286,ok
32,80,Wholesale,Sunflower,14,Jharsuguda,2014-15,4400,4400,ok
32,80,Wholesale,Sunflower,14,Jharsuguda,2015-16,4430,4430,ok
32,80,Wholesale,Sunflower,14,Jharsuguda,2016-17,-,,dash
32,80,Wholesale,Sunflower,14,Jharsuguda,2017-18,-,,dash
32,80,Wholesale,Sunflower,14,Jharsuguda,2018-19,-,,dash
32,80,Wholesale,Sunflower,15,Kalahandi,2013-14,3675,3675,ok
32,80,Wholesale,Sunflower,15,Kalahandi,2014-15,3800,3800,ok
32,80,Wholesale,Sunflower,15,Kalahandi,2015-16,3826,3826,ok
32,80,Wholesale,Sunflower,15,Kalahandi,2016-17,-,,dash
32,80,Wholesale,Sunflower,15,Kalahandi,2017-18,-,,dash
32,80,Wholesale,Sunflower,15,Kalahandi,2018-19,-,,dash
32,80,Wholesale,Sunflower,16,Kandhamal,2013-14,4033,4033,ok
32,80,Wholesale,Sunflower,16,Kandhamal,2014-15,4200,4200,ok
32,80,Wholesale,Sunflower,16,Kandhamal,2015-16,4228,4228,ok
32,80,Wholesale,Sunflower,16,Kandhamal,2016-17,-,,dash
32,80,Wholesale,Sunflower,16,Kandhamal,2017-18,-,,dash
32,80,Wholesale,Sunflower,16,Kandhamal,2018-19,-,,dash
32,80,Wholesale,Sunflower,17,Kendrapara,2013-14,4250,4250,ok
32,80,Wholesale,Sunflower,17,Kendrapara,2014-15,4400,4400,ok
32,80,Wholesale,Sunflower,17,Kendrapara,2015-16,4430,4430,ok
32,80,Wholesale,Sunflower,17,Kendrapara,2016-17,-,,dash
32,80,Wholesale,Sunflower,17,Kendrapara,2017-18,-,,dash
32,80,Wholesale,Sunflower,17,Kendrapara,2018-19,-,,dash
32,80,Wholesale,Sunflower,18,Keonjhar,2013-14,3926,3926,ok
32,80,Wholesale,Sunflower,18,Keonjhar,2014-15,4100,4100,ok
32,80,Wholesale,Sunflower,18,Keonjhar,2015-16,4128,4128,ok
32,80,Wholesale,Sunflower,18,Keonjhar,2016-17,-,,dash
32,80,Wholesale,Sunflower,18,Keonjhar,2017-18,-,,dash
32,80,Wholesale,Sunflower,18,Keonjhar,2018-19,-,,dash
32,80,Wholesale,Sunflower,19,Khurda,2013-14,4400,4400,ok
32,80,Wholesale,Sunflower,19,Khurda,2014-15,4533,4533,ok
32,80,Wholesale,Sunflower,19,Khurda,2015-16,4564,4564,ok
32,80,Wholesale,Sunflower,19,Khurda,2016-17,-,,dash
32,80,Wholesale,Sunflower,19,Khurda,2017-18,-,,dash
32,80,Wholesale,Sunflower,19,Khurda,2018-19,-,,dash
32,80,Wholesale,Sunflower,20,Koraput,2013-14,4100,4100,ok
32,80,Wholesale,Sunflower,20,Koraput,2014-15,4233,4233,ok
32,80,Wholesale,Sunflower,20,Koraput,2015-16,4262,4262,ok
32,80,Wholesale,Sunflower,20,Koraput,2016-17,-,,dash
32,80,Wholesale,Sunflower,20,Koraput,2017-18,-,,dash
32,80,Wholesale,Sunflower,20,Koraput,2018-19,-,,dash
32,80,Wholesale,Sunflower,21,Malkangiri,2013-14,4300,4300,ok
32,80,Wholesale,Sunflower,21,Malkangiri,2014-15,4360,4360,ok
32,80,Wholesale,Sunflower,21,Malkangiri,2015-16,4389,4389,ok
32,80,Wholesale,Sunflower,21,Malkangiri,2016-17,-,,dash
32,80,Wholesale,Sunflower,21,Malkangiri,2017-18,-,,dash
32,80,Wholesale,Sunflower,21,Malkangiri,2018-19,-,,dash
32,80,Wholesale,Sunflower,22,Mayurbhanj,2013-14,3972,3972,ok
32,80,Wholesale,Sunflower,22,Mayurbhanj,2014-15,4070,4070,ok
32,80,Wholesale,Sunflower,22,Mayurbhanj,2015-16,4098,4098,ok
32,80,Wholesale,Sunflower,22,Mayurbhanj,2016-17,-,,dash
32,80,Wholesale,Sunflower,22,Mayurbhanj,2017-18,-,,dash
32,80,Wholesale,Sunflower,22,Mayurbhanj,2018-19,-,,dash
32,80,Wholesale,Sunflower,23,Nabarangapur,2013-14,-,,dash
32,80,Wholesale,Sunflower,23,Nabarangapur,2014-15,-,,dash
32,80,Wholesale,Sunflower,23,Nabarangapur,2015-16,-,,dash
32,80,Wholesale,Sunflower,23,Nabarangapur,2016-17,-,,dash
32,80,Wholesale,Sunflower,23,Nabarangapur,2017-18,-,,dash
32,80,Wholesale,Sunflower,23,Nabarangapur,2018-19,-,,dash
32,80,Wholesale,Sunflower,24,Nayagarh,2013-14,-,,dash
32,80,Wholesale,Sunflower,24,Nayagarh,2014-15,-,,dash
32,80,Wholesale,Sunflower,24,Nayagarh,2015-16,-,,dash
32,80,Wholesale,Sunflower,24,Nayagarh,2016-17,-,,dash
32,80,Wholesale,Sunflower,24,Nayagarh,2017-18,-,,dash
32,80,Wholesale,Sunflower,24,Nayagarh,2018-19,-,,dash
32,80,Wholesale,Sunflower,25,Nuapara,2013-14,3750,3750,ok
32,80,Wholesale,Sunflower,25,Nuapara,2014-15,3861,3861,ok
32,80,Wholesale,Sunflower,25,Nuapara,2015-16,3887,3887,ok
32,80,Wholesale,Sunflower,25,Nuapara,2016-17,-,,dash
32,80,Wholesale,Sunflower,25,Nuapara,2017-18,-,,dash
32,80,Wholesale,Sunflower,25,Nuapara,2018-19,-,,dash
32,80,Wholesale,Sunflower,26,Puri,2013-14,4256,4256,ok
32,80,Wholesale,Sunflower,26,Puri,2014-15,4400,4400,ok
32,80,Wholesale,Sunflower,26,Puri,2015-16,4430,4430,ok
32,80,Wholesale,Sunflower,26,Puri,2016-17,-,,dash
32,80,Wholesale,Sunflower,26,Puri,2017-18,-,,dash
32,80,Wholesale,Sunflower,26,Puri,2018-19,-,,dash
32,80,Wholesale,Sunflower,27,Rayagada,2013-14,4027,4027,ok
32,80,Wholesale,Sunflower,27,Rayagada,2014-15,4158,4158,ok
32,80,Wholesale,Sunflower,27,Rayagada,2015-16,4186,4186,ok
32,80,Wholesale,Sunflower,27,Rayagada,2016-17,-,,dash
32,80,Wholesale,Sunflower,27,Rayagada,2017-18,4800,4800,ok
32,80,Wholesale,Sunflower,27,Rayagada,2018-19,-,,dash
32,80,Wholesale,Sunflower,28,Sambalpur,2013-14,-,,dash
32,80,Wholesale,Sunflower,28,Sambalpur,2014-15,-,,dash
32,80,Wholesale,Sunflower,28,Sambalpur,2015-16,-,,dash
32,80,Wholesale,Sunflower,28,Sambalpur,2016-17,-,,dash
32,80,Wholesale,Sunflower,28,Sambalpur,2017-18,-,,dash
32,80,Wholesale,Sunflower,28,Sambalpur,2018-19,-,,dash
32,80,Wholesale,Sunflower,29,Sonepur,2013-14,4233,4233,ok
32,80,Wholesale,Sunflower,29,Sonepur,2014-15,4400,4400,ok
32,80,Wholesale,Sunflower,29,Sonepur,2015-16,4430,4430,ok
32,80,Wholesale,Sunflower,29,Sonepur,2016-17,-,,dash
32,80,Wholesale,Sunflower,29,Sonepur,2017-18,-,,dash
32,80,Wholesale,Sunflower,29,Sonepur,2018-19,-,,dash
32,80,Wholesale,Sunflower,30,Sundargarh,2013-14,4200,4200,ok
32,80,Wholesale,Sunflower,30,Sundargarh,2014-15,4400,4400,ok
32,80,Wholesale,Sunflower,30,Sundargarh,2015-16,4430,4430,ok
32,80,Wholesale,Sunflower,30,Sundargarh,2016-17,-,,dash
32,80,Wholesale,Sunflower,30,Sundargarh,2017-18,6500,6500,ok
32,80,Wholesale,Sunflower,30,Sundargarh,2018-19,4000,4000,ok
33,81,Wholesale,Linseed,1,Angul,2013-14,-,,dash
33,81,Wholesale,Linseed,1,Angul,2014-15,-,,dash
33,81,Wholesale,Linseed,1,Angul,2015-16,-,,dash
33,81,Wholesale,Linseed,1,Angul,2016-17,-,,dash
33,81,Wholesale,Linseed,1,Angul,2017-18,-,,dash
33,81,Wholesale,Linseed,1,Angul,2018-19,-,,dash
33,81,Wholesale,Linseed,2,Balasore,2013-14,-,,dash
33,81,Wholesale,Linseed,2,Balasore,2014-15,-,,dash
33,81,Wholesale,Linseed,2,Balasore,2015-16,-,,dash
33,81,Wholesale,Linseed,2,Balasore,2016-17,-,,dash
33,81,Wholesale,Linseed,2,Balasore,2017-18,-,,dash
33,81,Wholesale,Linseed,2,Balasore,2018-19,-,,dash
33,81,Wholesale,Linseed,3,Bargarh,2013-14,-,,dash
33,81,Wholesale,Linseed,3,Bargarh,2014-15,-,,dash
33,81,Wholesale,Linseed,3,Bargarh,2015-16,-,,dash
33,81,Wholesale,Linseed,3,Bargarh,2016-17,-,,dash
33,81,Wholesale,Linseed,3,Bargarh,2017-18,-,,dash
33,81,Wholesale,Linseed,3,Bargarh,2018-19,-,,dash
33,81,Wholesale,Linseed,4,Bhadrak,2013-14,-,,dash
33,81,Wholesale,Linseed,4,Bhadrak,2014-15,-,,dash
33,81,Wholesale,Linseed,4,Bhadrak,2015-16,-,,dash
33,81,Wholesale,Linseed,4,Bhadrak,2016-17,-,,dash
33,81,Wholesale,Linseed,4,Bhadrak,2017-18,-,,dash
33,81,Wholesale,Linseed,4,Bhadrak,2018-19,-,,dash
33,81,Wholesale,Linseed,5,Bolangir,2013-14,-,,dash
33,81,Wholesale,Linseed,5,Bolangir,2014-15,-,,dash
33,81,Wholesale,Linseed,5,Bolangir,2015-16,-,,dash
33,81,Wholesale,Linseed,5,Bolangir,2016-17,-,,dash
33,81,Wholesale,Linseed,5,Bolangir,2017-18,-,,dash
33,81,Wholesale,Linseed,5,Bolangir,2018-19,-,,dash
33,81,Wholesale,Linseed,6,Boudh,2013-14,-,,dash
33,81,Wholesale,Linseed,6,Boudh,2014-15,-,,dash
33,81,Wholesale,Linseed,6,Boudh,2015-16,-,,dash
33,81,Wholesale,Linseed,6,Boudh,2016-17,-,,dash
33,81,Wholesale,Linseed,6,Boudh,2017-18,-,,dash
33,81,Wholesale,Linseed,6,Boudh,2018-19,-,,dash
33,81,Wholesale,Linseed,7,Cuttack,2013-14,-,,dash
33,81,Wholesale,Linseed,7,Cuttack,2014-15,-,,dash
33,81,Wholesale,Linseed,7,Cuttack,2015-16,-,,dash
33,81,Wholesale,Linseed,7,Cuttack,2016-17,-,,dash
33,81,Wholesale,Linseed,7,Cuttack,2017-18,-,,dash
33,81,Wholesale,Linseed,7,Cuttack,2018-19,-,,dash
33,81,Wholesale,Linseed,8,Deogarh,2013-14,-,,dash
33,81,Wholesale,Linseed,8,Deogarh,2014-15,-,,dash
33,81,Wholesale,Linseed,8,Deogarh,2015-16,-,,dash
33,81,Wholesale,Linseed,8,Deogarh,2016-17,-,,dash
33,81,Wholesale,Linseed,8,Deogarh,2017-18,-,,dash
33,81,Wholesale,Linseed,8,Deogarh,2018-19,-,,dash
33,81,Wholesale,Linseed,9,Dhenkanal,2013-14,-,,dash
33,81,Wholesale,Linseed,9,Dhenkanal,2014-15,-,,dash
33,81,Wholesale,Linseed,9,Dhenkanal,2015-16,-,,dash
33,81,Wholesale,Linseed,9,Dhenkanal,2016-17,-,,dash
33,81,Wholesale,Linseed,9,Dhenkanal,2017-18,-,,dash
