reference_year,source_report,pdf_page,table_no,crop_table,product,sl_no,district_as_published,is_state_total,season,measure,unit,raw_value,value,cell_status
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,17,Kendrapada,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,17,Kendrapada,0,Summer,area,ha,544,544,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,17,Kendrapada,0,Summer,yield_rate,qtl/ha,22.56,22.56,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,17,Kendrapada,0,Summer,production,qtl,12273,12273,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,17,Kendrapada,0,Total,area,ha,544,544,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,17,Kendrapada,0,Total,yield_rate,qtl/ha,22.56,22.56,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,17,Kendrapada,0,Total,production,qtl,12273,12273,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,18,Keonjhar,0,Autumn,area,ha,342,342,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,18,Keonjhar,0,Autumn,yield_rate,qtl/ha,14.11,14.11,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,18,Keonjhar,0,Autumn,production,qtl,4826,4826,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,18,Keonjhar,0,Winter,area,ha,26,26,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,18,Keonjhar,0,Winter,yield_rate,qtl/ha,15.09,15.09,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,18,Keonjhar,0,Winter,production,qtl,392,392,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,18,Keonjhar,0,Summer,area,ha,57,57,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,18,Keonjhar,0,Summer,yield_rate,qtl/ha,28.98,28.98,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,18,Keonjhar,0,Summer,production,qtl,1652,1652,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,18,Keonjhar,0,Total,area,ha,425,425,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,18,Keonjhar,0,Total,yield_rate,qtl/ha,16.16,16.16,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,18,Keonjhar,0,Total,production,qtl,6870,6870,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,19,Khurda,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,19,Khurda,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,19,Khurda,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,19,Khurda,0,Winter,area,ha,2,2,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,19,Khurda,0,Winter,yield_rate,qtl/ha,33.09,33.09,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,19,Khurda,0,Winter,production,qtl,66,66,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,19,Khurda,0,Summer,area,ha,303,303,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,19,Khurda,0,Summer,yield_rate,qtl/ha,17.56,17.56,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,19,Khurda,0,Summer,production,qtl,5321,5321,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,19,Khurda,0,Total,area,ha,305,305,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,19,Khurda,0,Total,yield_rate,qtl/ha,17.66,17.66,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,19,Khurda,0,Total,production,qtl,5387,5387,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,20,Koraput,0,Autumn,area,ha,128,128,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,20,Koraput,0,Autumn,yield_rate,qtl/ha,18.40,18.40,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,20,Koraput,0,Autumn,production,qtl,2355,2355,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,20,Koraput,0,Winter,area,ha,354,354,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,20,Koraput,0,Winter,yield_rate,qtl/ha,17.85,17.85,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,20,Koraput,0,Winter,production,qtl,6319,6319,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,20,Koraput,0,Summer,area,ha,64,64,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,20,Koraput,0,Summer,yield_rate,qtl/ha,20.99,20.99,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,20,Koraput,0,Summer,production,qtl,1343,1343,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,20,Koraput,0,Total,area,ha,546,546,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,20,Koraput,0,Total,yield_rate,qtl/ha,18.35,18.35,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,20,Koraput,0,Total,production,qtl,10017,10017,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,21,Malkangiri,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,21,Malkangiri,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,21,Malkangiri,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,21,Malkangiri,0,Winter,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,21,Malkangiri,0,Winter,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,21,Malkangiri,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,21,Malkangiri,0,Summer,area,ha,5989,5989,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,21,Malkangiri,0,Summer,yield_rate,qtl/ha,30.33,30.33,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,21,Malkangiri,0,Summer,production,qtl,181646,181646,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,21,Malkangiri,0,Total,area,ha,5989,5989,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,21,Malkangiri,0,Total,yield_rate,qtl/ha,30.33,30.33,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,21,Malkangiri,0,Total,production,qtl,181646,181646,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,22,Mayurbhanja,0,Autumn,area,ha,68,68,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,22,Mayurbhanja,0,Autumn,yield_rate,qtl/ha,13.75,13.75,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,22,Mayurbhanja,0,Autumn,production,qtl,935,935,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,22,Mayurbhanja,0,Winter,area,ha,73,73,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,22,Mayurbhanja,0,Winter,yield_rate,qtl/ha,11.13,11.13,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,22,Mayurbhanja,0,Winter,production,qtl,812,812,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,22,Mayurbhanja,0,Summer,area,ha,1245,1245,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,22,Mayurbhanja,0,Summer,yield_rate,qtl/ha,21.86,21.86,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,22,Mayurbhanja,0,Summer,production,qtl,27216,27216,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,22,Mayurbhanja,0,Total,area,ha,1386,1386,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,22,Mayurbhanja,0,Total,yield_rate,qtl/ha,20.90,20.90,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,22,Mayurbhanja,0,Total,production,qtl,28963,28963,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,23,Nuapada,0,Autumn,area,ha,1246,1246,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,23,Nuapada,0,Autumn,yield_rate,qtl/ha,14.49,14.49,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,23,Nuapada,0,Autumn,production,qtl,18055,18055,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,23,Nuapada,0,Winter,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,23,Nuapada,0,Winter,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,23,Nuapada,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,23,Nuapada,0,Summer,area,ha,761,761,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,23,Nuapada,0,Summer,yield_rate,qtl/ha,21.52,21.52,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,23,Nuapada,0,Summer,production,qtl,16377,16377,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,23,Nuapada,0,Total,area,ha,2007,2007,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,23,Nuapada,0,Total,yield_rate,qtl/ha,17.16,17.16,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,23,Nuapada,0,Total,production,qtl,34432,34432,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,24,Nayagada,0,Autumn,area,ha,178,178,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,24,Nayagada,0,Autumn,yield_rate,qtl/ha,12.83,12.83,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,24,Nayagada,0,Autumn,production,qtl,2284,2284,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,24,Nayagada,0,Winter,area,ha,4,4,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,24,Nayagada,0,Winter,yield_rate,qtl/ha,14.43,14.43,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,24,Nayagada,0,Winter,production,qtl,58,58,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,24,Nayagada,0,Summer,area,ha,131,131,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,24,Nayagada,0,Summer,yield_rate,qtl/ha,21.94,21.94,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,24,Nayagada,0,Summer,production,qtl,2874,2874,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,24,Nayagada,0,Total,area,ha,313,313,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,24,Nayagada,0,Total,yield_rate,qtl/ha,16.66,16.66,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,24,Nayagada,0,Total,production,qtl,5216,5216,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,25,Nawarangpur,0,Autumn,area,ha,17,17,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,25,Nawarangpur,0,Autumn,yield_rate,qtl/ha,9.60,9.60,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,25,Nawarangpur,0,Autumn,production,qtl,163,163,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,25,Nawarangpur,0,Winter,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,25,Nawarangpur,0,Winter,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,25,Nawarangpur,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,25,Nawarangpur,0,Summer,area,ha,147,147,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,25,Nawarangpur,0,Summer,yield_rate,qtl/ha,10.28,10.28,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,25,Nawarangpur,0,Summer,production,qtl,1511,1511,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,25,Nawarangpur,0,Total,area,ha,164,164,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,25,Nawarangpur,0,Total,yield_rate,qtl/ha,10.21,10.21,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,25,Nawarangpur,0,Total,production,qtl,1674,1674,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,26,Puri,0,Autumn,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,26,Puri,0,Autumn,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,26,Puri,0,Autumn,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,26,Puri,0,Winter,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,26,Puri,0,Winter,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,26,Puri,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,26,Puri,0,Summer,area,ha,1404,1404,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,26,Puri,0,Summer,yield_rate,qtl/ha,15.41,15.41,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,26,Puri,0,Summer,production,qtl,21636,21636,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,26,Puri,0,Total,area,ha,1404,1404,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,26,Puri,0,Total,yield_rate,qtl/ha,15.41,15.41,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,26,Puri,0,Total,production,qtl,21636,21636,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,27,Raygada,0,Autumn,area,ha,39,39,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,27,Raygada,0,Autumn,yield_rate,qtl/ha,10.55,10.55,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,27,Raygada,0,Autumn,production,qtl,411,411,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,27,Raygada,0,Winter,area,ha,300,300,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,27,Raygada,0,Winter,yield_rate,qtl/ha,10.66,10.66,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,27,Raygada,0,Winter,production,qtl,3198,3198,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,27,Raygada,0,Summer,area,ha,41,41,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,27,Raygada,0,Summer,yield_rate,qtl/ha,14.96,14.96,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,27,Raygada,0,Summer,production,qtl,613,613,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,27,Raygada,0,Total,area,ha,380,380,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,27,Raygada,0,Total,yield_rate,qtl/ha,11.11,11.11,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,27,Raygada,0,Total,production,qtl,4222,4222,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,28,Sambalpur,0,Autumn,area,ha,4,4,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,28,Sambalpur,0,Autumn,yield_rate,qtl/ha,12.29,12.29,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,28,Sambalpur,0,Autumn,production,qtl,49,49,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,28,Sambalpur,0,Winter,area,ha,1,1,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,28,Sambalpur,0,Winter,yield_rate,qtl/ha,31.81,31.81,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,28,Sambalpur,0,Winter,production,qtl,32,32,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,28,Sambalpur,0,Summer,area,ha,104,104,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,28,Sambalpur,0,Summer,yield_rate,qtl/ha,29.86,29.86,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,28,Sambalpur,0,Summer,production,qtl,3105,3105,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,28,Sambalpur,0,Total,area,ha,109,109,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,28,Sambalpur,0,Total,yield_rate,qtl/ha,29.23,29.23,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,28,Sambalpur,0,Total,production,qtl,3186,3186,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,29,Subarnapur,0,Autumn,area,ha,6,6,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,29,Subarnapur,0,Autumn,yield_rate,qtl/ha,14.29,14.29,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,29,Subarnapur,0,Autumn,production,qtl,86,86,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,29,Subarnapur,0,Winter,area,ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,29,Subarnapur,0,Winter,yield_rate,qtl/ha,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,29,Subarnapur,0,Winter,production,qtl,-,,dash
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,29,Subarnapur,0,Summer,area,ha,183,183,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,29,Subarnapur,0,Summer,yield_rate,qtl/ha,18.80,18.80,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,29,Subarnapur,0,Summer,production,qtl,3440,3440,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,29,Subarnapur,0,Total,area,ha,189,189,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,29,Subarnapur,0,Total,yield_rate,qtl/ha,18.66,18.66,ok
2024-25,..\raw\earas\2024-25\Technical_Report_EARAS_2024-25_Odisha.pdf,82,5.9,Grountnut,grountnut,29,Subarnapur,0,Total,production,qtl,3526,3526,ok
